is_contributor_anonymous,is_contributor_deleted,time_of_day,day_of_week,is_minor_edit,comment_length,is_comment_deleted,is_previous_same_contributor,time_since_last_article_edit,size_change,size_ratio,tableGeometryChange,tag_id
1,0,22,3,0,22,0,1,208,90,1.0243441,0.0,12
0,0,13,7,0,218,0,0,84,648,1.0091857,2.0,3
0,0,13,7,0,218,0,0,84,648,1.0091857,2.0,11
1,0,6,6,0,0,0,0,12751,-785,0.9836988,-8.0,1
1,0,6,6,0,0,0,0,12751,-785,0.9836988,-8.0,11
0,0,16,7,0,0,0,1,557,49,1.0009795,0.0,5
0,0,16,7,0,0,0,1,557,49,1.0009795,0.0,11
1,0,11,1,0,17,0,0,105424,0,1.0,0.0,5
0,0,20,5,0,49,0,1,163591,2,1.0001308,0.0,12
1,0,10,6,0,46,0,0,218267,684,1.064334,4.0,12
1,0,19,4,0,0,0,0,92359,106,1.0030743,0.0,2
1,0,19,4,0,0,0,0,92359,106,1.0030743,0.0,5
1,0,19,4,0,0,0,0,92359,106,1.0030743,0.0,11
0,0,5,2,0,22,0,1,26075,0,1.0,0.0,12
0,0,8,2,0,57,0,0,18,-142,0.9977479,0.0,12
0,0,9,3,0,19,0,0,75,76,1.0003977,0.0,12
1,0,0,7,0,25,0,0,290,11,1.000222,0.0,2
1,0,0,7,0,25,0,0,290,11,1.000222,0.0,11
0,0,13,6,1,31,0,0,-2277504,154,1.0020934,0.0,12
1,0,15,6,0,26,0,0,144206,113,1.0009302,0.0,12
0,0,13,1,0,13,0,1,43,2,1.0000073,0.0,12
1,0,18,7,0,11,0,0,430317,0,1.0,0.0,2
1,0,18,7,0,11,0,0,430317,0,1.0,0.0,11
0,0,18,4,0,54,0,0,591234,1111,1.0121883,2.0,12
0,0,5,3,0,159,0,0,33,0,1.0,0.0,12
0,0,7,6,1,153,0,0,75,-330,0.981131,0.0,12
0,0,8,3,1,0,0,0,-2180240,841,1.0179471,10.0,5
1,0,20,6,0,17,0,0,231045,-39028,0.41220236,-226.0,1
1,0,20,6,0,17,0,0,231045,-39028,0.41220236,-226.0,11
0,0,22,4,0,13,0,1,22,64,1.0014516,0.0,12
1,0,14,7,0,24,0,0,-725627,12,1.0001882,0.0,2
0,0,17,1,0,98,0,0,6106,-15022,0.6055769,-160.0,9
0,0,6,5,0,33,0,1,1204,-580,0.9897218,0.0,12
1,0,10,2,0,27,0,0,-1073801,-182,0.98785937,0.0,2
0,0,14,4,0,161,0,1,46,-5,0.99968857,0.0,12
0,0,2,7,0,166,0,0,4575,92,1.0024178,0.0,12
0,0,19,3,0,168,0,0,-962180,-1196,0.85896224,-8.0,12
1,0,11,2,0,21,0,0,692830,-5450,0.97071373,0.0,3
0,0,14,6,1,229,0,0,-1497961,-1,0.99981004,0.0,12
0,0,10,7,0,0,0,1,76024,66,1.000764,0.0,12
1,0,7,4,0,19,0,0,5081,-6,0.9998749,0.0,2
0,0,8,7,0,50,0,0,8113,259,1.0223296,0.0,12
0,0,15,4,1,119,0,0,18917,0,1.0,0.0,12
0,0,22,7,1,11,0,1,1465,-4,0.99999434,0.0,12
0,0,22,1,1,158,0,0,2668,6299,1.5178821,48.0,12
1,0,22,1,0,31,0,1,372,-14,0.9940017,0.0,3
1,0,16,2,0,13,0,0,62,0,1.0,0.0,5
1,0,23,3,0,119,0,0,4624,0,1.0,0.0,12
0,0,0,2,0,0,0,0,-960725,-129,0.9965105,0.0,12
1,0,20,1,0,25,0,0,70671,3,1.0002434,0.0,5
1,0,20,1,0,25,0,0,70671,3,1.0002434,0.0,11
0,0,17,3,1,0,0,1,97,0,1.0,0.0,12
0,0,13,2,0,205,0,0,28832,-3,0.9999483,0.0,12
1,0,5,6,0,16,0,0,1680534,-312,0.99129367,0.0,5
1,0,5,6,0,16,0,0,1680534,-312,0.99129367,0.0,11
0,0,10,6,0,15,0,1,35,-6,0.99998766,0.0,12
0,0,22,4,0,85,0,1,535,28881,1.0588813,112.0,12
1,0,16,3,0,17,0,1,2261,-138,0.9892414,0.0,12
0,0,3,7,1,21,0,0,-397836,698,1.0048155,6.0,12
1,0,13,1,0,37,0,0,-3369231,2076,1.0225804,7.0,3
1,0,13,1,0,37,0,0,-3369231,2076,1.0225804,7.0,5
0,0,17,6,0,75,0,0,898374,0,1.0,0.0,12
0,0,22,4,1,91,0,1,216,3,1.0001482,0.0,12
1,0,22,1,0,14,0,1,1882,537,1.0382261,0.0,12
0,0,11,6,0,44,0,0,59415,-3251,0.92254174,-14.0,12
0,0,15,1,1,79,0,0,-759746,40,1.0018485,0.0,12
0,0,6,5,1,34,0,0,-2271752,0,1.0,0.0,12
0,0,19,3,1,3,0,0,443924,-365,0.99570906,0.0,12
1,0,8,3,0,56,0,0,390606,257,1.000649,3.0,12
0,0,10,6,1,141,0,0,31051,43,1.0005605,0.0,12
0,0,9,3,0,12,0,1,550,205,1.0083016,0.0,3
0,0,14,6,0,27,0,1,317420,1,1.0001587,0.0,12
1,0,21,6,0,41,0,0,704567,4786,1.0770804,2.0,3
1,0,0,5,0,22,0,0,349589,10872,4.685424,0.0,2
1,0,0,5,0,22,0,0,349589,10872,4.685424,0.0,6
0,0,11,2,0,137,0,0,151267,1123,1.0240899,0.0,12
1,0,19,4,0,132,0,1,153,-85,0.9978439,0.0,12
0,0,16,1,0,73,0,1,126,35,1.0002012,0.0,12
0,0,12,5,0,24,0,1,24,21,1.0004973,0.0,12
1,0,16,5,0,17,0,1,57,1,1.0000523,0.0,12
1,0,17,7,0,134,0,0,607764,0,1.0,0.0,5
1,0,17,7,0,134,0,0,607764,0,1.0,0.0,11
1,0,17,1,0,12,0,1,26,0,1.0,0.0,12
0,0,20,5,0,138,0,0,3829,-297,0.998152,0.0,12
0,0,4,3,0,88,0,0,-2549057,17638,1.0397753,117.0,5
0,0,4,3,0,88,0,0,-2549057,17638,1.0397753,117.0,11
0,0,19,6,0,13,0,0,91741,-175,0.997522,-12.0,12
1,0,20,2,0,10,0,0,244663,0,1.0,0.0,12
0,0,20,7,0,0,0,1,880,1289,1.0200189,4.0,12
1,0,11,1,0,26,0,0,42123,7,1.0002497,0.0,3
1,0,11,1,0,26,0,0,42123,7,1.0002497,0.0,5
1,0,11,1,0,26,0,0,42123,7,1.0002497,0.0,11
0,0,17,5,1,39,0,0,231683,-70,0.9993878,0.0,12
0,0,3,7,0,62,0,1,3913,-730,0.9955348,0.0,12
1,0,9,7,0,16,0,0,351867,1267,1.1642468,-29.0,12
1,0,17,7,0,55,0,0,5585,5,1.0000648,0.0,5
0,0,1,5,0,132,0,0,1068,2067,1.0560619,0.0,12
1,0,0,3,0,14,0,1,30,-287,0.99054897,0.0,12
1,0,3,5,0,13,0,0,30981,292,1.0262048,24.0,12
0,0,5,7,0,21,0,1,48291,1617,1.0597472,16.0,12
0,0,8,6,0,0,0,0,630433,1471,1.0258924,12.0,12
1,0,10,5,0,18,0,1,64,-6,0.99981517,0.0,5
1,0,10,5,0,18,0,1,64,-6,0.99981517,0.0,11
0,0,23,5,0,16,0,1,-3430984,0,1.0,0.0,12
1,0,22,4,0,0,0,1,130,12,1.0036091,0.0,2
1,0,22,4,0,0,0,1,130,12,1.0036091,0.0,11
0,0,3,2,0,105,0,1,154,-533,0.9887315,-4.0,12
0,0,2,2,0,14,0,1,1547,504,1.0038245,6.0,12
1,0,5,6,0,21,0,0,13575,-2,0.99996996,0.0,5
1,0,1,5,0,0,0,0,-2079073,-2,0.9999952,0.0,5
1,0,23,6,0,178,0,1,191,-1,0.9999987,0.0,12
0,0,8,5,0,22,0,1,107,1,1.0000015,0.0,12
0,0,14,5,0,12,0,0,220170,559,1.0005015,3.0,12
1,0,10,3,0,15,0,1,32,-1,0.99995977,0.0,5
1,0,10,3,0,15,0,1,32,-1,0.99995977,0.0,11
0,0,10,6,1,85,0,0,-1960811,0,1.0,0.0,12
1,0,15,2,0,12,0,1,162,2,1.0002805,0.0,12
0,0,7,5,0,141,0,0,78283,10,1.0011531,0.0,12
0,0,16,1,1,241,0,0,30027,67,1.0044718,0.0,12
1,0,23,5,0,16,0,0,24031,17,1.0053611,0.0,2
1,0,23,5,0,16,0,0,24031,17,1.0053611,0.0,11
1,0,2,4,0,27,0,1,82,-2,0.99999356,0.0,12
1,0,10,2,0,0,0,0,64520,-6,0.9999828,0.0,12
0,0,8,7,0,13,0,1,526936,789,1.0559535,0.0,12
1,0,3,4,0,25,0,0,40846,-1,0.99986064,0.0,2
1,0,3,4,0,25,0,0,40846,-1,0.99986064,0.0,11
0,0,16,5,1,97,0,0,-366955,72,1.00052,0.0,12
0,0,14,4,0,13,0,0,698484,4,1.0000651,0.0,2
0,0,14,4,0,13,0,0,698484,4,1.0000651,0.0,11
1,0,10,2,0,11,0,0,66676,104,1.0022341,0.0,12
0,0,6,5,0,21,0,1,131,0,1.0,0.0,12
1,0,6,1,0,17,0,0,-2265186,-63,0.9812834,0.0,3
0,0,2,6,0,0,0,1,111,0,1.0,0.0,12
0,0,12,7,0,14,0,0,1895426,63,1.0130408,0.0,12
1,0,14,5,0,29,0,0,245225,340,1.016621,0.0,12
0,0,19,3,1,6,0,1,464557,0,1.0,0.0,12
0,0,21,3,0,23,0,0,15593,3522,1.2029854,19.0,5
0,0,21,3,0,23,0,0,15593,3522,1.2029854,19.0,11
0,0,18,3,0,16,0,1,736,939,1.3063622,0.0,12
0,0,3,1,0,0,0,1,95712,0,1.0,0.0,12
0,0,0,4,0,11,0,1,40,-21,0.99987024,0.0,12
1,0,2,2,0,14,0,1,16,24,1.0001963,0.0,12
0,0,14,2,1,138,0,0,7,-7,0.9997088,0.0,12
1,0,21,1,0,66,0,0,687451,-1336,0.98969454,-9.0,1
1,0,18,6,0,22,0,0,10399,14,1.0000892,0.0,5
1,0,18,6,0,22,0,0,10399,14,1.0000892,0.0,11
1,0,22,7,0,14,0,1,86,43,1.0000719,0.0,12
0,0,11,3,0,16,0,1,54,0,1.0,0.0,12
1,0,13,7,0,22,0,0,1361641,23,1.0046259,0.0,12
0,0,4,1,0,16,0,1,95,620,1.0216813,4.0,12
0,0,16,3,0,136,0,1,128,112,1.0013217,0.0,12
0,0,17,4,0,40,0,0,-1978637,1075,1.0091443,14.0,12
1,0,18,3,0,11,0,1,28,-147,0.99666005,-10.0,12
0,0,20,5,1,18,0,0,309,0,1.0,0.0,12
0,0,16,7,0,74,0,0,84660,201,1.0091012,0.0,12
1,0,19,5,0,40,0,0,2187,-248,0.99501085,0.0,5
1,0,19,5,0,40,0,0,2187,-248,0.99501085,0.0,11
1,0,3,2,0,14,0,1,47,1,1.0000637,0.0,5
1,0,22,1,0,25,0,0,-2091085,289,1.0113659,0.0,3
1,0,22,1,0,25,0,0,-2091085,289,1.0113659,0.0,11
0,0,19,2,1,97,0,0,-184676,72,1.0043615,0.0,12
1,0,20,5,0,0,0,0,415,0,1.0,0.0,3
1,0,11,4,0,14,0,1,39,718,1.0160619,0.0,3
1,0,14,2,0,0,0,0,2408003,-212,0.996655,0.0,3
0,0,8,7,1,77,0,0,164988,0,1.0,0.0,12
0,0,18,5,0,152,0,0,227,0,1.0,0.0,12
0,0,14,4,0,48,0,1,96,-94,0.999718,0.0,12
0,0,17,1,0,27,0,1,509240,0,1.0,0.0,12
1,0,0,7,0,25,0,0,26679,6,1.0012461,0.0,5
0,0,13,4,0,26,0,1,191,152,1.0332531,0.0,12
0,0,13,5,1,36,0,0,12837,-4,0.9993654,0.0,12
0,0,21,3,0,25,0,0,102,165,1.0081217,0.0,12
0,0,10,5,1,198,0,0,8,-599,0.9969337,-42.0,12
0,0,14,6,0,15,0,0,17912,0,1.0,0.0,12
1,0,12,3,0,0,0,0,12539,1,1.000012,0.0,12
0,0,21,7,1,25,0,1,13417,454,1.0116974,0.0,12
0,0,16,7,0,26,0,1,89,0,1.0,0.0,12
1,0,21,3,0,23,0,0,-1508009,97,1.0016911,0.0,12
0,0,15,7,0,136,0,0,37,2576,1.0136112,12.0,12
1,0,6,1,0,6,0,0,506823,5,1.0002558,0.0,5
1,0,6,1,0,6,0,0,506823,5,1.0002558,0.0,11
1,0,12,2,0,0,0,0,31056,-1,0.99990416,0.0,12
1,0,23,2,0,16,0,1,350,-2,0.9998975,0.0,12
1,0,6,2,0,22,0,0,-950462,-3,0.9998747,0.0,12
0,0,19,2,0,10,0,0,164418,0,1.0,0.0,12
0,0,10,4,0,116,0,0,84,-2926,0.96264523,-28.0,12
0,0,16,6,0,0,0,1,6526,1156,1.0027049,0.0,12
0,0,18,6,1,116,0,0,92086,863,1.0080801,10.0,5
1,0,12,6,0,17,0,0,53377,11,1.0002273,0.0,5
1,0,12,6,0,17,0,0,53377,11,1.0002273,0.0,11
1,0,4,6,0,0,0,0,-1524554,-79,0.99709004,0.0,10
1,0,4,6,0,0,0,0,-1524554,-79,0.99709004,0.0,11
0,0,13,5,0,18,0,0,339681,1114,1.020227,5.0,12
1,0,16,3,0,13,0,0,558092,2243,1.0388016,15.0,12
0,0,12,2,1,128,0,0,563307,11,1.0001274,0.0,12
1,0,18,6,0,29,0,0,33,54,1.0002102,0.0,12
0,0,16,1,0,18,0,1,102,32,1.0001336,0.0,12
1,0,5,4,0,0,0,0,569019,87,1.0014873,0.0,2
0,0,1,3,0,16,0,0,-1159869,447,1.0249206,5.0,12
1,0,14,7,0,24,0,1,27069,-43,0.9999086,0.0,12
0,0,15,3,0,0,0,0,-1459395,49,1.0026805,0.0,12
0,0,10,4,0,105,0,1,70,-748,0.9859027,0.0,12
0,0,0,1,0,33,0,1,189,-724,0.49930844,-12.0,12
0,0,15,7,1,72,0,0,193139,1,1.0000098,0.0,12
0,0,1,1,0,21,0,0,653021,4,1.0010513,0.0,12
1,0,2,3,0,15,0,0,-903908,229,1.0044899,0.0,3
1,0,2,3,0,15,0,0,-903908,229,1.0044899,0.0,5
0,0,2,4,0,14,0,1,23,0,1.0,0.0,12
0,0,21,5,0,11,0,1,718794,86,1.0015737,0.0,12
1,0,12,2,0,11,0,0,163048,-569,0.98265934,0.0,3
1,0,19,1,0,26,0,0,-2192627,-1,0.9999923,0.0,12
0,0,5,6,0,0,0,0,133220,-72,0.9972546,0.0,12
0,0,11,2,0,17,0,0,42921,236,1.0038272,0.0,12
0,0,14,6,0,91,0,1,48192,0,1.0,0.0,12
0,0,11,1,1,32,0,0,133273,58,1.000625,0.0,12
0,0,9,3,1,48,0,0,-2487441,0,1.0,0.0,12
0,0,1,4,1,0,0,0,104956,1,1.0000374,0.0,12
1,0,4,4,0,0,0,0,622031,1795,1.1070938,18.0,12
0,0,6,4,0,12,0,1,30,2,1.000104,0.0,12
1,0,13,7,0,45,0,0,13101,72,1.0005089,0.0,12
0,0,14,5,1,30,0,0,79745,33,1.0001091,0.0,12
1,0,17,3,0,17,0,1,125,-37,0.9982332,0.0,12
0,0,22,2,0,247,0,0,336325,5444,1.0421153,7.0,12
1,0,2,7,0,18,0,0,892955,321,1.0020999,0.0,3
1,0,18,4,0,15,0,0,81386,0,1.0,0.0,5
1,0,18,4,0,15,0,0,81386,0,1.0,0.0,11
0,0,18,2,1,148,0,0,243,-6,0.9999589,0.0,12
0,0,17,5,0,39,0,0,436025,115,1.0002944,0.0,12
0,0,19,7,0,104,0,0,1501,-115,0.93790495,0.0,12
1,0,14,6,0,16,0,1,44,-794,0.9928715,-5.0,12
0,0,12,3,0,0,0,0,-163670,47,1.0009508,0.0,12
0,0,2,1,0,58,0,0,-567395,-2328,0.9388318,-20.0,12
1,0,14,5,0,10,0,1,33,-5,0.99997914,0.0,12
0,0,3,5,1,14,0,1,1012,0,1.0,0.0,12
1,0,14,3,0,23,0,0,68493,8,1.0003219,0.0,12
1,0,13,6,0,67,0,0,117151,-2049,0.99181086,-23.0,3
0,0,21,6,1,129,0,0,-636972,5,1.0001749,0.0,12
1,0,17,4,0,0,0,1,94,60,1.0009098,0.0,12
1,0,14,7,0,200,0,1,234,-4,0.99999005,0.0,12
0,0,12,5,0,141,0,1,61,1,1.000008,0.0,12
1,0,23,2,0,10,0,1,17,-6,0.9999592,0.0,12
1,0,9,1,0,21,0,0,272072,770,1.00219,4.0,5
1,0,11,2,0,17,0,0,650659,0,1.0,0.0,12
0,0,7,2,0,18,0,1,241,5,1.0001012,0.0,12
1,0,2,6,0,36,0,0,-2481341,-92,0.98299134,0.0,1
1,0,2,6,0,36,0,0,-2481341,-92,0.98299134,0.0,11
0,0,9,6,0,132,0,0,3930,1154,1.0132804,0.0,12
0,0,20,5,0,0,0,0,138247,-81,0.99861455,0.0,12
0,0,22,5,0,15,0,0,99,-647,0.99872273,0.0,12
0,0,4,1,0,140,0,1,80,-471,0.9908412,0.0,12
0,0,13,1,0,8,0,0,4744,-5,0.9998667,0.0,12
0,0,21,1,0,0,0,1,117,2625,1.1172503,0.0,12
0,0,5,2,0,60,0,0,541663,244,1.029738,0.0,12
0,0,23,1,0,32,0,0,8348,217,1.0038605,0.0,12
0,0,10,3,0,19,0,1,21,-58,0.998218,0.0,12
0,0,11,4,0,98,0,0,45576,252,1.0006816,0.0,12
1,0,0,4,0,23,0,1,374,539,1.0082213,4.0,3
1,0,15,2,0,0,0,1,87,0,1.0,0.0,12
0,0,14,6,0,0,0,0,-2089682,1050,1.0006764,0.0,12
0,0,17,1,1,127,0,0,134,-2,0.99948835,0.0,12
1,0,17,3,0,11,0,1,105,-14,0.9998007,279.0,12
0,0,15,6,0,0,0,1,91,-543,0.96534115,0.0,12
1,0,9,4,0,10,0,1,25,-4,0.99997306,0.0,12
1,0,18,4,0,0,0,1,78,20,1.0014994,0.0,6
1,0,18,4,0,0,0,1,78,20,1.0014994,0.0,11
1,0,0,3,0,18,0,1,78,-8,0.9979503,0.0,5
0,0,18,7,1,0,0,0,-660601,103,1.0073713,0.0,12
0,0,11,5,0,24,0,1,553,-411,0.9788873,-2.0,12
0,0,14,4,0,131,0,0,12171,-18,0.99963754,0.0,12
1,0,13,3,0,21,0,1,150,414,1.0055407,4.0,12
0,0,19,2,0,10,0,1,82,1,1.0000705,0.0,12
1,0,10,6,0,29,0,0,422165,-80,0.99870837,0.0,2
1,0,10,6,0,29,0,0,422165,-80,0.99870837,0.0,11
0,0,5,3,0,32,0,1,647,458,1.0152408,0.0,12
0,0,3,2,1,186,0,1,432014,78,1.0001055,0.0,12
0,0,20,3,1,150,0,0,621,-2,0.9998942,0.0,12
1,0,13,4,0,0,0,0,1539566,-535,0.96981156,-5.0,12
0,0,19,7,0,21,0,1,360,19,1.0040152,0.0,12
1,0,9,7,0,10,0,1,162,2215,1.0848951,0.0,6
0,0,9,2,0,21,0,0,4468,690,1.153709,0.0,12
0,0,6,5,0,34,0,0,82812,105,1.001304,0.0,12
1,0,21,1,0,0,0,0,293077,493,1.0476006,5.0,5
1,0,21,1,0,0,0,0,293077,493,1.0476006,5.0,11
0,0,11,3,0,23,0,1,603782,7615,1.2403573,0.0,12
1,0,17,4,0,20,0,1,80,11,1.0001581,0.0,2
0,0,10,3,0,86,0,1,281728,-938,0.9893099,-6.0,12
0,0,5,5,1,169,0,0,35103,-1,0.99996287,0.0,12
1,0,12,6,0,24,0,0,56806,231,1.0023845,0.0,12
1,0,1,2,0,0,0,0,195194,-4,0.9999262,0.0,12
1,0,13,7,0,0,0,0,869509,0,1.0,0.0,5
1,0,13,7,0,0,0,0,869509,0,1.0,0.0,11
1,0,13,7,0,0,0,0,-609718,326,1.012228,0.0,3
1,0,13,7,0,0,0,0,-609718,326,1.012228,0.0,11
0,0,11,1,0,34,0,1,769559,330,1.0031248,0.0,12
1,0,5,1,0,15,0,0,1749,-4,0.9999881,0.0,5
0,0,17,3,0,14,0,0,1689,209,1.0135005,0.0,12
0,0,17,6,0,140,0,0,5223,0,1.0,0.0,12
1,0,21,2,0,14,0,1,226,115,1.001717,-330.0,12
0,0,21,7,0,29,0,1,21,-114,0.99517727,0.0,12
0,0,8,7,0,0,0,1,79940,589,1.0015973,0.0,12
1,0,23,5,0,12,0,1,217,201,1.0028597,0.0,6
0,0,8,6,0,52,0,1,430,-578,0.9842571,0.0,12
1,0,19,3,0,35,0,0,-363040,-355,0.9965131,-5.0,12
0,0,8,2,1,67,0,0,399324,1,1.0001347,0.0,12
0,0,18,1,1,15,0,0,748492,112,1.010601,0.0,12
0,0,9,5,0,18,0,1,-823499,0,1.0,0.0,12
0,0,13,3,1,52,0,0,986,-50,0.99981725,0.0,12
1,0,10,6,0,28,0,1,118,1,1.0000076,0.0,5
0,0,8,7,0,12,0,0,60106,1424,1.011487,7.0,12
0,0,14,1,0,29,0,1,78,32,1.0100883,0.0,12
1,0,11,6,0,0,0,0,43434,0,1.0,0.0,12
0,0,20,4,0,11,0,0,-559607,94,1.0173272,0.0,12
0,0,19,3,0,169,0,0,13055,46,1.0003617,0.0,12
1,0,19,1,0,2,0,0,12261,0,1.0,0.0,12
0,0,3,1,0,16,0,1,833,-318,0.9947127,-4.0,12
0,0,6,6,1,195,0,0,2,37,1.0011206,0.0,12
1,0,10,1,0,15,0,1,37,-1,0.99997044,0.0,12
0,0,9,5,0,14,0,1,1037,3720,1.0458597,0.0,12
0,0,2,7,1,18,0,1,1184,-6,0.9999609,0.0,12
0,0,16,3,0,116,0,1,7,6211,1.3831822,0.0,12
1,0,10,6,0,40,0,0,698951,4,1.0012792,0.0,5
1,0,10,6,0,40,0,0,698951,4,1.0012792,0.0,11
0,0,20,7,0,133,0,0,27,-129,0.9555632,0.0,12
1,0,20,4,0,18,0,1,157,2,1.0000492,0.0,12
1,0,18,2,0,23,0,1,101,-179,0.99561423,0.0,12
0,0,1,7,0,12,0,1,47,1,1.0000253,0.0,12
1,0,3,2,0,0,0,1,321,121,1.0038762,0.0,12
1,0,17,7,0,0,0,1,50,0,1.0,0.0,5
1,0,2,3,0,35,0,1,-948435,60,1.0005453,0.0,12
0,0,22,3,0,35,0,1,17,42,1.0006524,0.0,12
0,0,15,7,0,24,0,0,-860814,-762,0.78950274,-6.0,12
1,0,15,3,0,17,0,1,59,0,1.0,0.0,12
1,0,22,2,0,31,0,0,433939,33,1.0000917,0.0,12
0,0,17,4,1,73,0,0,596,0,1.0,0.0,12
1,0,9,1,0,26,0,0,65160,-46,0.9998142,0.0,5
1,0,1,6,0,0,0,0,4198,4,1.0001186,0.0,2
0,0,4,6,0,54,0,0,-1695340,9,1.0000333,0.0,12
1,0,11,3,0,30,0,0,78867,-23,0.99993193,0.0,5
1,0,11,3,0,30,0,0,78867,-23,0.99993193,0.0,11
0,0,12,6,0,92,0,0,60038,-79,0.9972044,0.0,5
0,0,16,4,0,170,0,1,31,-516,0.9965939,0.0,12
0,0,19,3,0,62,0,1,96930,-1,0.9999343,0.0,12
1,0,13,7,0,46,0,0,599323,-3,0.9999951,0.0,12
1,0,9,7,0,0,0,0,64109,-2,0.99943835,0.0,5
1,0,1,1,0,0,0,0,21383,-1315,0.99324423,-5.0,12
1,0,17,4,0,22,0,0,162734,1,1.000005,0.0,12
0,0,1,7,0,19,0,1,38,88,1.0034547,0.0,12
1,0,4,6,0,20,0,0,37773,186,1.0010986,0.0,12
1,0,1,3,0,12,0,1,39,14,1.0004226,0.0,12
1,0,22,7,0,48,0,0,637318,321,1.0011326,0.0,12
1,0,21,4,0,56,0,0,440588,1202,1.0061051,584.0,2
1,0,21,4,0,56,0,0,440588,1202,1.0061051,584.0,11
0,0,15,5,0,135,0,0,7038,127,1.0007954,0.0,12
1,0,4,5,0,23,0,1,30,-89,0.99570566,-3.0,12
1,0,9,2,0,0,0,0,606431,-87,0.9961934,0.0,12
0,0,12,4,0,5,0,1,355109,1153,1.0113964,9.0,12
0,0,13,4,1,253,0,1,555,1326,1.0031918,5.0,12
1,0,15,2,0,12,0,1,165,-48,0.99958915,259.0,12
1,0,11,3,0,11,0,1,152,4,1.0000224,0.0,12
0,0,6,5,0,26,0,1,297,1646,1.324783,20.0,12
0,0,2,7,0,0,0,0,254917,755,1.043069,5.0,12
1,0,22,1,0,32,0,1,101,1,1.0000459,0.0,5
0,0,11,7,0,99,0,0,-1396364,2733,1.1319079,0.0,12
0,0,10,5,1,129,0,0,16816,5,1.0004753,0.0,12
0,0,22,6,0,12,0,0,332422,9,1.0001718,0.0,12
1,0,12,3,0,13,0,0,25228,-542,0.99454737,0.0,1
1,0,12,3,0,13,0,0,25228,-542,0.99454737,0.0,11
0,0,15,4,0,25,0,0,8071,0,1.0,0.0,12
1,0,1,5,0,23,0,1,88,-14,0.99989694,0.0,12
0,0,14,1,0,26,0,1,853,785,1.216313,5.0,12
1,0,9,7,0,27,0,1,67,18,1.0008941,0.0,2
1,0,9,7,0,27,0,1,67,18,1.0008941,0.0,11
1,0,13,5,0,23,0,0,6930,-9,0.999522,0.0,5
1,0,13,5,0,23,0,0,6930,-9,0.999522,0.0,11
0,0,6,4,1,19,0,1,693,1541,1.0118033,12.0,9
0,0,0,2,0,45,0,1,345307,12,1.0004276,0.0,12
1,0,8,5,0,22,0,0,-925176,1368,1.010467,12.0,12
0,0,14,3,0,83,0,1,59,0,1.0,0.0,12
0,0,0,6,1,19,0,0,-2481197,2,1.0016992,0.0,12
1,0,9,6,0,65,0,0,1351218,1,1.000026,0.0,5
1,0,19,3,0,22,0,1,21,0,1.0,0.0,12
0,0,0,7,1,193,0,0,-872866,24,1.0021118,0.0,12
1,0,5,1,0,51,0,1,17,53,1.0087229,0.0,5
1,0,13,2,0,0,0,0,226353,7,1.0000138,0.0,2
1,0,1,3,0,10,0,0,-226855,402,1.0083057,4.0,12
0,0,4,7,1,129,0,0,150,0,1.0,0.0,12
0,0,16,7,0,39,0,1,15,0,1.0,0.0,12
1,0,15,1,0,30,0,0,40033,-86,0.99927515,456.0,2
1,0,15,1,0,30,0,0,40033,-86,0.99927515,456.0,11
0,0,20,3,0,9,0,1,268,180,1.0014907,0.0,12
0,0,8,5,1,193,0,0,2,-417,0.9616093,-63.0,12
0,0,16,6,0,41,0,1,59,0,1.0,0.0,5
0,0,16,6,0,41,0,1,59,0,1.0,0.0,9
0,0,16,6,0,41,0,1,59,0,1.0,0.0,11
1,0,13,4,0,56,0,0,-109619,-504,0.9939737,-3.0,5
0,0,23,2,1,89,0,0,168353,4,1.000072,0.0,12
0,0,1,5,0,1,0,1,80180,453,1.000584,0.0,12
1,0,12,7,0,24,0,0,53673,-685,0.9931889,0.0,12
0,0,17,5,0,16,0,1,93,0,1.0,0.0,12
0,0,20,2,0,28,0,1,607,371,1.0104929,20.0,12
1,0,11,7,0,13,0,0,-820038,1,1.0000281,0.0,12
1,0,8,1,0,38,0,1,18,0,1.0,0.0,12
1,0,5,2,0,16,0,0,1336547,27,1.0033251,0.0,5
0,0,23,7,0,0,0,1,159,50,1.0005068,0.0,2
0,0,23,7,0,0,0,1,159,50,1.0005068,0.0,5
0,0,23,7,0,0,0,1,159,50,1.0005068,0.0,11
1,0,22,2,0,51,0,0,1255086,15,1.0002568,0.0,5
1,0,22,2,0,51,0,0,1255086,15,1.0002568,0.0,11
1,0,16,3,0,20,0,1,241,-7,0.9999486,0.0,2
0,0,2,3,0,14,0,1,36,-2,0.9998629,0.0,12
1,0,19,5,0,116,0,0,8048,0,1.0,0.0,12
1,0,11,2,0,133,0,1,110,32,1.0027562,0.0,12
0,0,17,6,1,38,0,1,548884,0,1.0,0.0,12
1,0,11,2,0,21,0,1,116,74,1.0005195,0.0,12
0,0,17,7,0,16,0,1,250,287,1.0023326,0.0,12
1,0,15,7,0,19,0,0,934176,2136,1.3502214,18.0,12
0,0,17,1,0,126,0,0,165,-1,0.9999973,0.0,12
1,0,16,6,0,10,0,0,216796,0,1.0,0.0,12
0,0,14,7,1,136,0,0,6366,-332,0.89217275,-3.0,12
0,0,22,7,0,0,0,0,337262,0,1.0,0.0,12
0,0,21,3,0,48,0,1,53,11,1.000691,0.0,12
